BACKWARD_COUNT = 62
{"src": "event-banchao-jingying-xiyu", "src_name": "班超经营西域", "rel": "precedes", "confidence": null, "src_start": 73, "src_end": 91, "src_period": "period-eastern-han", "src_regime": null, "src_summary": "永平十六年（73年）窦固北征匈奴时，班超随军出使西域，以\"不入虎穴，焉得虎子\"之胆识杀匈奴使者镇抚鄯善、于阗、疏勒诸国，此后数十年经营西域，重建汉朝在西域的统治；永元三年（91年）班超任西域都护，永元九年（97年）遣甘英出使大秦（罗马）方向。", "tgt": "event-dougu-beixiong", "tgt_name": "窦固窦宪北伐匈奴（燕然勒石）", "tgt_start": 89, "tgt_end": 91, "tgt_period": "period-eastern-han", "tgt_regime": null, "tgt_summary": "永元元年（89年），车骑将军窦宪与耿秉等大破北匈奴于稽落山，登燕然山刻石纪功（燕然勒石）；90年再破之，91年北匈奴单于西遁，北匈奴政权瓦解。此役为东汉对北方匈奴的最后决定性胜利，但窦宪班师后权倾朝野，旋被和帝诛灭。", "relation_desc": "窦固北伐为同期对外经略"}
{"src": "event-sui-mie-chen", "src_name": "隋灭陈、隋统一", "rel": "precedes", "confidence": null, "src_start": 589, "src_end": 589, "src_period": "period-sui", "src_regime": null, "src_summary": "开皇九年（589年）隋文帝发五十一万大军南下，韩擒虎、贺若弼渡江克建康，陈后主被俘，陈朝灭亡。隋灭陈结束自西晋以来近三百年（280—589）的分裂局面，中国重新实现大一统。", "tgt": "event-chenbaxian-jianzhen", "tgt_name": "陈霸先建立陈朝", "tgt_start": 557, "tgt_end": 557, "tgt_period": "period-northern-southern", "tgt_regime": null, "tgt_summary": "太平二年（557年）陈霸先受梁敬帝禅让称帝，国号陈，都建康。陈朝为南朝最后一个政权，地域已缩小到长江下游一带，后期无力与北朝争衡，直至589年为隋所灭。", "relation_desc": "陈朝自557年建立，589年亡"}
{"src": "event-yingjian-dongdu", "src_name": "营建东都洛阳", "rel": "precedes", "confidence": null, "src_start": 605, "src_end": 606, "src_period": "period-sui", "src_regime": null, "src_summary": "大业元年（605年）隋炀帝下令营建东都洛阳，每月役夫二百万人，至606年三月基本建成。洛阳由此成为隋唐两朝的重要政治中心之一，与长安并称两京。", "tgt": "event-dayunhe-kaiwa", "tgt_name": "开凿大运河", "tgt_start": 605, "tgt_end": 610, "tgt_period": "period-sui", "tgt_regime": null, "tgt_summary": "大业元年至四年（605—610年）隋炀帝先后修凿通济渠、邗沟，疏浚永济渠，又开江南河，连接涿郡（今北京）与余杭（今杭州），形成以洛阳为中心、贯通南北的运河体系。大运河是隋代最大的交通工程，为南北经济文化交流与中央政府控制江南提供动脉（本事件按工程阶段记 range，非单日建成）。", "relation_desc": "营建东都与大运河工程同期展开"}
{"src": "event-sui-zheng-tuyuhun", "src_name": "隋征吐谷浑", "rel": "precedes", "confidence": null, "src_start": 609, "src_end": 609, "src_period": "period-sui", "src_regime": null, "src_summary": "大业五年（609年）隋炀帝亲征吐谷浑，破其国，置西海（今青海）等四郡，将今青海东部纳入隋朝版图。隋对吐谷浑的征服打通了通往西域的河西道路。", "tgt": "event-dayunhe-kaiwa", "tgt_name": "开凿大运河", "tgt_start": 605, "tgt_end": 610, "tgt_period": "period-sui", "tgt_regime": null, "tgt_summary": "大业元年至四年（605—610年）隋炀帝先后修凿通济渠、邗沟，疏浚永济渠，又开江南河，连接涿郡（今北京）与余杭（今杭州），形成以洛阳为中心、贯通南北的运河体系。大运河是隋代最大的交通工程，为南北经济文化交流与中央政府控制江南提供动脉（本事件按工程阶段记 range，非单日建成）。", "relation_desc": "炀帝前期西征与工程并举"}
{"src": "event-doujiande-shili", "src_name": "窦建德据河北", "rel": "precedes", "confidence": null, "src_start": 616, "src_end": 618, "src_period": "period-sui", "src_regime": null, "src_summary": "窦建德自大业末年起兵河北，616年称长乐王，617年据乐寿、建都，618年改称夏王，据有今河北大部。窦建德是隋末北方最重要的民变首领之一，其势力与李渊、王世充鼎足而三。", "tgt": "event-wagang-jun-jueqi", "tgt_name": "瓦岗军崛起", "tgt_start": 616, "tgt_end": 618, "tgt_period": "period-sui", "tgt_regime": null, "tgt_summary": "大业十二年（616年）瓦岗军（翟让所创，东郡瓦岗寨）在李密领导下壮大，克兴洛仓、开仓济民，据有河南大部，成为隋末最强的民变武装之一。瓦岗军与洛阳隋军长期拉锯，618年李密为王世充所败，瓦岗瓦解。", "relation_desc": "河北与河南民变并立"}
{"src": "event-dufuwei-shili", "src_name": "杜伏威据江淮", "rel": "precedes", "confidence": null, "src_start": 616, "src_end": 619, "src_period": "period-sui", "src_regime": null, "src_summary": "大业年间杜伏威、辅公祏在江淮地区起义，616年前后据历阳（今安徽和县），占据江淮要地，618年降唐。杜伏威势力是隋末控制长江中下游的重要武装。", "tgt": "event-jiangdu-bingbian", "tgt_name": "江都兵变、隋炀帝被杀", "tgt_start": 618, "tgt_end": 618, "tgt_period": "period-sui", "tgt_regime": null, "tgt_summary": "大业十四年（618年）三月，炀帝滞留扬州江都（今扬州），骁果军将领宇文化及等发动兵变，缢杀隋炀帝。炀帝之死标志隋朝实质灭亡（此前李渊已控制长安并挟有恭帝）。", "relation_desc": "杜伏威据江淮与隋亡相先后"}
{"src": "event-liyuan-qibing", "src_name": "李渊太原起兵", "rel": "precedes", "confidence": null, "src_start": 617, "src_end": 617, "src_period": "period-sui", "src_regime": null, "src_summary": "大业十三年（617年）五月，太原留守李渊在次子李世民等策划下，于晋阳（今太原）起兵反隋，\"废昏立明\"号召讨平天下；七月率军三万西进，直取关中。李渊太原起兵是隋末群雄中最终胜出的起点。", "tgt": "event-wagang-jun-jueqi", "tgt_name": "瓦岗军崛起", "tgt_start": 616, "tgt_end": 618, "tgt_period": "period-sui", "tgt_regime": null, "tgt_summary": "大业十二年（616年）瓦岗军（翟让所创，东郡瓦岗寨）在李密领导下壮大，克兴洛仓、开仓济民，据有河南大部，成为隋末最强的民变武装之一。瓦岗军与洛阳隋军长期拉锯，618年李密为王世充所败，瓦岗瓦解。", "relation_desc": "隋末大乱中李渊起兵"}
{"src": "event-tang-tongyi-quanguo", "src_name": "唐统一全国", "rel": "precedes", "confidence": null, "src_start": 618, "src_end": 628, "src_period": "period-tang", "src_regime": null, "src_summary": "武德至贞观初（约618—628年），唐朝先后平定薛举、刘武周、窦建德（及余部刘黑闼）、王世充、辅公祏等割据势力，628年灭梁师都，基本完成全国统一。唐在隋末群雄混战的废墟上重建大一统。", "tgt": "event-xuanwumen-zhibian", "tgt_name": "玄武门之变", "tgt_start": 626, "tgt_end": 626, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "武德九年（626年）六月初四，秦王李世民在长安宫城北门玄武门伏兵，杀太子李建成、齐王李元吉，遂被立为太子，两月后受禅即位。玄武门之变是唐初皇位继承冲突的总爆发，改变了唐朝政治走向，也是中国历史上最著名的宫廷政变之一（§12：政变与即位分列）。", "relation_desc": "统一战争后期发生玄武门之变"}
{"src": "event-hulao-zhizhan", "src_name": "虎牢之战", "rel": "leads_to", "confidence": 0.9, "src_start": 620, "src_end": 621, "src_period": "period-tang", "src_regime": null, "src_summary": "武德三年至四年（620—621年），秦王李世民率军围洛阳王世充，621年四月于虎牢（今河南荥阳）大破来援的窦建德夏军，窦建德被俘、王世充出降。虎牢之战一举定河南河北，是李唐统一全国的关键会战。", "tgt": "event-tang-tongyi-quanguo", "tgt_name": "唐统一全国", "tgt_start": 618, "tgt_end": 628, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "武德至贞观初（约618—628年），唐朝先后平定薛举、刘武周、窦建德（及余部刘黑闼）、王世充、辅公祏等割据势力，628年灭梁师都，基本完成全国统一。唐在隋末群雄混战的废墟上重建大一统。", "relation_desc": "虎牢大捷后河北河南底定，唐完成统一"}
{"src": "event-zhenguan-zhizhi", "src_name": "贞观之治", "rel": "precedes", "confidence": null, "src_start": 627, "src_end": 649, "src_period": "period-tang", "src_regime": null, "src_summary": "唐太宗贞观年间（627—649年）轻徭薄赋、任用贤能（房玄龄、杜如晦等）、虚心纳谏（魏徵），政治清明、社会安定，史称\"贞观之治\"（属后世概括）。贞观时期同时完成对东突厥、西域的经营，是唐朝强盛的第一个高峰期。", "tgt": "event-tang-mie-dong-tujue", "tgt_name": "唐灭东突厥", "tgt_start": 630, "tgt_end": 630, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "贞观四年（630年）唐将李靖率军长途奔袭，在阴山击破东突厥主力，颉利可汗被俘，东突厥汗国灭亡。唐灭东突厥解除北方最大边患，太宗被尊\"天可汗\"，西域诸国与回纥等皆奉大唐为盟主，是唐初对外战略的决定性胜利。", "relation_desc": "贞观对外扩张以灭东突厥为标志"}
{"src": "event-tang-ping-qiuzi-sizhen", "src_name": "唐灭龟兹、安西四镇格局形成", "rel": "precedes", "confidence": null, "src_start": 648, "src_end": 648, "src_period": "period-tang", "src_regime": null, "src_summary": "贞观二十二年（648年）唐将阿史那社尔平龟兹，以龟兹、疏勒、于阗、焉耆（后改碎叶）为安西四镇，唐朝对西域的控制达到空前程度，丝绸之路南北道皆通。", "tgt": "event-tang-zheng-gaogouli", "tgt_name": "唐太宗征高句丽", "tgt_start": 645, "tgt_end": 645, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "贞观十九年（645年）唐太宗亲征高句丽，克辽东数城，围攻安市城不克，深秋班师，\"辽东之役\"终以未灭高句丽而返。此役震慑高句丽，为其后高宗朝最终灭高句丽（668）奠定基础。", "relation_desc": "太宗末年同时经营西域与东征高句丽"}
{"src": "event-tang-gaozong-jiwei", "src_name": "唐高宗即位", "rel": "precedes", "confidence": null, "src_start": 649, "src_end": 649, "src_period": "period-tang", "src_regime": null, "src_summary": "贞观二十三年（649年）唐太宗去世，太子李治即位，是为唐高宗。高宗初期承贞观遗风（永徽之治），中期以后皇后武氏（武则天）权力上升，唐朝政治进入高宗—武周过渡阶段。", "tgt": "event-tang-zheng-gaogouli", "tgt_name": "唐太宗征高句丽", "tgt_start": 645, "tgt_end": 645, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "贞观十九年（645年）唐太宗亲征高句丽，克辽东数城，围攻安市城不克，深秋班师，\"辽东之役\"终以未灭高句丽而返。此役震慑高句丽，为其后高宗朝最终灭高句丽（668）奠定基础。", "relation_desc": "高宗承太宗基业即位"}
{"src": "event-gaozong-feiwang-liwu", "src_name": "高宗废王立武、长孙无忌失势", "rel": "precedes", "confidence": null, "src_start": 655, "src_end": 659, "src_period": "period-tang", "src_regime": null, "src_summary": "永徽六年（655年）高宗废皇后王氏、立武昭仪为后（「废王立武」），次年改元显庆；659年长孙无忌被逐贬自杀，关陇士族集团势力受挫。此事件标志着武则天进入权力核心，也改变了唐初的朝局结构。", "tgt": "event-tang-mie-xi-tujue", "tgt_name": "唐灭西突厥", "tgt_start": 657, "tgt_end": 657, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "显庆二年（657年）唐将苏定方率军大破西突厥沙钵罗可汗，西突厥汗国灭亡，唐朝对西域的控制达到新的高度，安西、北庭两大都护逐步成形。", "relation_desc": "武后干政背景下的对外战争仍由高宗朝主导"}
{"src": "event-tang-mie-gaogouli", "src_name": "唐灭高句丽", "rel": "precedes", "confidence": null, "src_start": 668, "src_end": 668, "src_period": "period-tang", "src_regime": null, "src_summary": "总章元年（668年）唐将薛仁贵等攻平壤，高句丽灭亡，唐置安东都护府。自隋炀帝至唐太宗、高宗三代征伐，高句丽终为唐所灭，朝鲜半岛格局由此重定（后新罗统一半岛南部）。", "tgt": "event-baijiangkou-zhizhan", "tgt_name": "白江口之战", "tgt_start": 663, "tgt_end": 663, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "龙朔三年（663年）唐将刘仁轨在白江口（今韩国锦江入海口）大破援助百济的日本水军，焚船四百余艘。此役确立唐对朝鲜半岛南部的控制，日本从此数百年间不再设登陆朝鲜半岛之志。", "relation_desc": "白江口之战（663）先行斩断日本援军"}
{"src": "event-dafeichuan-zhizhan", "src_name": "大非川之战", "rel": "precedes", "confidence": null, "src_start": 670, "src_end": 670, "src_period": "period-tang", "src_regime": null, "src_summary": "咸亨元年（670年）唐将薛仁贵率军与吐蕃在大非川（今青海共和一带）决战，唐军大败。此役标志吐蕃在青藏高原崛起并对唐形成长期战略压力，唐蕃关系由和亲转入战争与反复争夺的格局。", "tgt": "event-tang-mie-gaogouli", "tgt_name": "唐灭高句丽", "tgt_start": 668, "tgt_end": 668, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "总章元年（668年）唐将薛仁贵等攻平壤，高句丽灭亡，唐置安东都护府。自隋炀帝至唐太宗、高宗三代征伐，高句丽终为唐所灭，朝鲜半岛格局由此重定（后新罗统一半岛南部）。", "relation_desc": "唐对外战线由东转向西部吐蕃"}
{"src": "event-wu-zhao-linchao", "src_name": "武则天临朝称制", "rel": "precedes", "confidence": null, "src_start": 683, "src_end": 690, "src_period": "period-tang", "src_regime": null, "src_summary": "弘道元年（683年）高宗去世，中宗即位未二月被废，睿宗立为傀儡；武则天以太后身份临朝称制，684年改元垂拱，杀裴炎、废诸王。武则天临朝七年（683—690），实为武周代唐的前奏。", "tgt": "event-dafeichuan-zhizhan", "tgt_name": "大非川之战", "tgt_start": 670, "tgt_end": 670, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "咸亨元年（670年）唐将薛仁贵率军与吐蕃在大非川（今青海共和一带）决战，唐军大败。此役标志吐蕃在青藏高原崛起并对唐形成长期战略压力，唐蕃关系由和亲转入战争与反复争夺的格局。", "relation_desc": null}
{"src": "event-kaiyuan-zhizheng", "src_name": "开元前期政治整顿（姚崇宋璟执政）", "rel": "leads_to", "confidence": 0.9, "src_start": 713, "src_end": 728, "src_period": "period-tang", "src_regime": null, "src_summary": "开元前期（713—728年前后）玄宗先后任用姚崇、宋璟为相，罢冗官、修政事、抑豪强、移风易俗，政局清明。姚崇、宋璟并称（「姚宋」），为开元之治的主要宰辅。", "tgt": "event-kaiyuan-shengshi", "tgt_name": "开元盛世", "tgt_start": 713, "tgt_end": 741, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "唐玄宗开元年间（713—741年）户口倍增、仓储充溢、海内晏然，文教武备皆极一时之盛，史称「开元盛世」（属后世概括）。开元盛世是唐朝以至于中国古代社会的繁盛高峰，其后期潜藏的政治军事弊端（府兵废弛、节度权重）渐次显现。", "relation_desc": "姚宋整顿促成开元盛世"}
{"src": "event-kaiyuan-shengshi", "src_name": "开元盛世", "rel": "precedes", "confidence": null, "src_start": 713, "src_end": 741, "src_period": "period-tang", "src_regime": null, "src_summary": "唐玄宗开元年间（713—741年）户口倍增、仓储充溢、海内晏然，文教武备皆极一时之盛，史称「开元盛世」（属后世概括）。开元盛世是唐朝以至于中国古代社会的繁盛高峰，其后期潜藏的政治军事弊端（府兵废弛、节度权重）渐次显现。", "tgt": "event-tianbao-li-linfu", "tgt_name": "李林甫长期执政", "tgt_start": 736, "tgt_end": 752, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "开元二十四年至天宝年间（约736—752年）李林甫任中书令长达十九年，「口有蜜，腹有剑」，专权自恣、杜绝言路、固结宠位。李林甫执政期间朝政走向腐败，玄宗晚年怠政，天宝政局由盛转衰的重要环节。", "relation_desc": "开元末李林甫执政，天宝由盛转衰"}
{"src": "event-tubo-ru-changan", "src_name": "吐蕃攻入长安", "rel": "precedes", "confidence": null, "src_start": 763, "src_end": 763, "src_period": "period-tang", "src_regime": null, "src_summary": "广德元年（763年）吐蕃乘唐廷安史初平、兵力空虚，攻入长安，代宗出奔陕州，郭子仪等收复京城。吐蕃一度占据长安十余日，标志唐朝西部边防的严重弱化，安史之乱后吐蕃、回纥成为主要边患。", "tgt": "event-dafeichuan-zhizhan", "tgt_name": "大非川之战", "tgt_start": 670, "tgt_end": 670, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "咸亨元年（670年）唐将薛仁贵率军与吐蕃在大非川（今青海共和一带）决战，唐军大败。此役标志吐蕃在青藏高原崛起并对唐形成长期战略压力，唐蕃关系由和亲转入战争与反复争夺的格局。", "relation_desc": "吐蕃自大非川之胜后持续东进"}
{"src": "event-he-shuo-sanzhen", "src_name": "河朔三镇割据格局形成", "rel": "precedes", "confidence": null, "src_start": 763, "src_end": 781, "src_period": "period-tang", "src_regime": null, "src_summary": "安史之乱平定后（763年），唐廷以安史旧部田承嗣（魏博）、李宝臣（成德）、李怀仙（卢龙）为节度使，河朔三镇遂成「国中之国」，父子相袭、赋税自专。河朔三镇割据是藩镇格局的开端，也决定了唐中后期的政治基本盘。", "tgt": "event-liangshui-fa", "tgt_name": "两税法实施", "tgt_start": 780, "tgt_end": 780, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "建中元年（780年）宰相杨炎推行两税法：以户税、地税取代租庸调，按资产与土地每年夏秋两征，「量出为入」。两税法是唐代财政制度的一次根本变革，自此中国赋税由人头税为主转向财产税为主，影响此后数百年。", "relation_desc": "财政上以两税法面对藩镇分权"}
{"src": "event-yuanhe-xuefan", "src_name": "元和削藩", "rel": "leads_to", "confidence": 0.9, "src_start": 806, "src_end": 820, "src_period": "period-tang", "src_regime": null, "src_summary": "元和元年至十五年（806—820年）宪宗力主削藩：平西川刘辟（806）、镇海李锜（807）、成德王承宗（受影响）、淮西吴元济（817）、淄青李师道（819）等，藩镇武力一度尽折服。元和削藩是唐中后期中央集权的一次显著强化（aggregate）。", "tgt": "event-yuanhe-zhongxing", "tgt_name": "元和中兴", "tgt_start": 806, "tgt_end": 820, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "宪宗元和年间平藩镇、整财政、任用贤相，唐廷权威一度重振，史称「元和中兴」（属后世概括）。宪宗晚年怠于政事、斥逐裴度，820年（元和十五年）被宦官陈弘志等所弑。", "relation_desc": "削藩成功造就元和中兴"}
{"src": "event-yuanhe-zhongxing", "src_name": "元和中兴", "rel": "precedes", "confidence": null, "src_start": 806, "src_end": 820, "src_period": "period-tang", "src_regime": null, "src_summary": "宪宗元和年间平藩镇、整财政、任用贤相，唐廷权威一度重振，史称「元和中兴」（属后世概括）。宪宗晚年怠于政事、斥逐裴度，820年（元和十五年）被宦官陈弘志等所弑。", "tgt": "event-huanguan-shence-jun", "tgt_name": "宦官统领神策军（神策中尉制度确立）", "tgt_start": 796, "tgt_end": 806, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "贞元十二年（796年）德宗以宦官窦文场、霍仙鸣分任左右神策护军中尉，神策军正式由宦官统领（§24 具体制度节点）；此后宦官借神策军行废立之权，成为唐中后期政治一大支柱。", "relation_desc": "中兴短暂，其后宦官权势更张"}
{"src": "event-niu-li-dangzheng", "src_name": "牛李党争", "rel": "precedes", "confidence": null, "src_start": 821, "src_end": 846, "src_period": "period-tang", "src_regime": null, "src_summary": "长庆元年至会昌六年（约821—846年）以牛僧孺、李宗闵为首的牛党与李德裕为首的李党长期党争，科举、藩镇、对敌政策屡屡反复，宰相任免随党争更迭。牛李党争加剧晚唐政治内耗（§25 作 aggregate process，不逐宰相任免立项）。", "tgt": "event-huichang-miefo", "tgt_name": "会昌灭佛", "tgt_start": 845, "tgt_end": 845, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "会昌五年（845年）武宗（会昌年间）推行大规模灭佛：天下寺院拆毁、僧尼还俗，没收寺院田产，史称「会昌法难」。会昌灭佛是唐代第三次也是规模最大的一次灭佛事件，折射唐后期财政与佛教经济实力的矛盾。", "relation_desc": "党争持续至武宗会昌年间"}
{"src": "event-ganlu-zhi-bian", "src_name": "甘露之变", "rel": "precedes", "confidence": null, "src_start": 835, "src_end": 835, "src_period": "period-tang", "src_regime": null, "src_summary": "太和九年（835年）文宗与李训、郑注密谋诛宦官，诈称「甘露」（金吾伏甲）事败，李训、郑注及四相皆被宦官所杀，株连者千余人。甘露之变是唐代宦官与皇帝、朝臣斗争的总爆发，此后宦官把持朝政直至唐亡。", "tgt": "event-niu-li-dangzheng", "tgt_name": "牛李党争", "tgt_start": 821, "tgt_end": 846, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "长庆元年至会昌六年（约821—846年）以牛僧孺、李宗闵为首的牛党与李德裕为首的李党长期党争，科举、藩镇、对敌政策屡屡反复，宰相任免随党争更迭。牛李党争加剧晚唐政治内耗（§25 作 aggregate process，不逐宰相任免立项）。", "relation_desc": "甘露变后朝官与宦官、牛李两党继续缠斗"}
{"src": "event-wangxianzhi-qiyi", "src_name": "王仙芝起义", "rel": "leads_to", "confidence": 0.85, "src_start": 875, "src_end": 878, "src_period": "period-tang", "src_regime": null, "src_summary": "乾符二年（875年）王仙芝在长垣（今河南长垣）起义，黄巢起兵响应；王仙芝活动于中原，878年在黄梅战死，余部并入黄巢。王仙芝起义是唐末民变的开端。", "tgt": "event-huangchao-qiyi", "tgt_name": "黄巢起义", "tgt_start": 875, "tgt_end": 884, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "乾符二年至中和四年（875—884年）黄巢领导唐末最大的农民起义：转战大半个中国，880年攻入长安、建大齐政权，884年兵败死于泰山。黄巢起义重创唐朝统治根基，使藩镇割据彻底军阀化，直接导向唐亡（aggregate，子事件见 part_of）。", "relation_desc": "王仙芝败后黄巢领其众成为唐末最大起义"}
{"src": "event-huangchao-baiwang", "src_name": "黄巢败亡", "rel": "leads_to", "confidence": 0.7, "src_start": 883, "src_end": 884, "src_period": "period-tang", "src_regime": null, "src_summary": "中和三年（883年）李克用等沙陀军收复长安，黄巢东撤；884年（中和四年）黄巢兵败于泰山狼虎谷，自刎（一说被杀）。黄巢败亡后唐廷名义尚存，但藩镇坐大、天下瓦解之势不可逆转。", "tgt": "event-zhuwen-jueshi", "tgt_name": "朱温势力上升", "tgt_start": 883, "tgt_end": 901, "tgt_period": "period-tang", "tgt_regime": null, "tgt_summary": "黄巢降将朱温（赐名全忠）882年归唐，883年任宣武节度使，以汴梁为基地消灭秦宗权等，至901年前后控制中原大部、成为唐末最强藩镇，进而挟制朝廷。朱温的崛起重绘了唐末权力地图。", "relation_desc": "平巢诸镇中朱温等坐大，唐政归于军阀"}
{"src": "event-sunquan-chengdi", "src_name": "孙权称帝、孙吴建立", "rel": "precedes", "confidence": null, "src_start": 229, "src_end": 229, "src_period": "period-three-kingdoms", "src_regime": null, "src_summary": "黄龙元年（229年）四月孙权称帝，国号吴，都建业。孙权称帝后三国鼎立的名分结构完全确立（魏、汉、吴并立）。", "tgt": "event-zhuge-liang-beifa", "tgt_name": "诸葛亮北伐", "tgt_start": 228, "tgt_end": 234, "tgt_period": "period-three-kingdoms", "tgt_regime": null, "tgt_summary": "建兴六年至十二年（228—234年），诸葛亮五次出兵北伐曹魏，多为粮尽退兵，未能实现\"兴复汉室\"目标。本事件为 aggregate，子事件（首次北伐、五丈原）经 part_of 关联，历次战役细节不在主干单列。", "relation_desc": "吴蜀联盟维持下孙权称帝与蜀汉并称二帝"}
{"src": "event-gaopingling-zhi-bian", "src_name": "高平陵之变", "rel": "precedes", "confidence": null, "src_start": 249, "src_end": 249, "src_period": "period-three-kingdoms", "src_regime": null, "src_summary": "正始十年（249年）正月，司马懿趁曹爽兄弟陪同少帝曹芳往高平陵祭陵之机，发动政变控制洛阳，收捕曹爽等并族诛，曹魏军政大权自此落入司马氏。高平陵之变是曹魏政权由曹氏向司马氏转移的决定性节点，也是三国史的重要转折。", "tgt": "event-jiangwei-beifa", "tgt_name": "姜维北伐", "tgt_start": 247, "tgt_end": 262, "tgt_period": "period-three-kingdoms", "tgt_regime": null, "tgt_summary": "延熙至景耀年间（约247—262年），姜维多次出兵北伐曹魏，虽屡有胜绩却耗损蜀汉国力，\"费祎常制姜维\"之说反映朝中分歧。姜维北伐延续蜀汉进取战略，但未能改变魏强蜀弱的总体格局。", "relation_desc": null}
{"src": "event-sanjia-fenjin", "src_name": "三家分晋", "rel": "leads_to", "confidence": 0.7, "src_start": -403, "src_end": -403, "src_period": "period-warring-states", "src_regime": null, "src_summary": "前403年，周威烈王正式册命韩、赵、魏三家为诸侯，晋国分裂为三国，史称\"三家分晋\"。《资治通鉴》以此为战国时代的开端。此事件标志世卿执政卿大夫夺权的制度性完成，列国兼并战争的新格局自此全面展开。", "tgt": "event-likui-bianfa", "tgt_name": "李悝变法", "tgt_start": -406, "tgt_end": -396, "tgt_period": "period-warring-states", "tgt_regime": null, "tgt_summary": "魏文侯任用李悝，推行\"尽地力之教\"与\"平籴法\"，并编撰《法经》，魏国率先富强，是为战国变法之始。具体年代无确考，约在魏文侯在位后期（约前406—前396年间）。", "relation_desc": "三家分晋标志世卿执政的完成，列国变法图强浪潮随之展开，魏国李悝变法为其中最早者"}
{"src": "event-wenjing-zhizhi", "src_name": "文景之治", "rel": "precedes", "confidence": null, "src_start": -179, "src_end": -141, "src_period": "period-western-han", "src_regime": null, "src_summary": "汉文帝、汉景帝两朝（约前179—前141年）轻徭薄赋、与民休息，社会富庶、仓廪充实，史家后世概括为\"文景之治\"（属后世历史概括）。本事件为治世过程节点，具体制度与政变见 削藩/七国之乱 等具体 Event。", "tgt": "event-chaocuo-xuefan", "tgt_name": "晁错削藩", "tgt_start": -155, "tgt_end": -154, "tgt_period": "period-western-han", "tgt_regime": null, "tgt_summary": "汉景帝即位后，御史大夫晁错力主\"削藩\"以强干弱枝，前155年起议削诸王封地，前154年正式削楚、赵、胶西诸王部分郡县。削藩引发诸侯强烈反弹，成为七国之乱的直接导火索。", "relation_desc": "文景后期削藩问题浮出"}
{"src": "event-yuan-aluohe-licai", "src_name": "阿合马理财与财政之争", "rel": "precedes", "confidence": 0.5, "src_start": 1262, "src_end": 1282, "src_period": "period-yuan", "src_regime": null, "src_summary": "中统三年至至元十九年（1262—1282 年），阿合马长期主持理财（盐铁榷算、钩考钱谷等），扩充财政收入，遭儒臣集团批评，至元十九年（1282 年）阿合马在宫廷政变中被刺杀，理财政策随即调整。", "tgt": "event-yuan-xingsheng-zhidu", "tgt_name": "行省制度确立（分置行中书省）", "tgt_start": 1276, "tgt_end": 1280, "tgt_period": "period-yuan", "tgt_regime": null, "tgt_summary": "灭南宋前后，元廷在中书省之外于大地区分设行中书省（行省）统领地方军政，至元年间渐次确立岭北、辽阳、河南江北、陕西、四川、云南、湖广、江西、江浙、甘肃等行省；行省由朝廷派出机构演变为常设行政区，元代确立的地方行政制度为后世沿用。", "relation_desc": "理财扩张与行省体制同时期的财政政治。"}
{"src": "event-yuan-haidu-zhi-luan", "src_name": "海都之乱（西北诸王战争）", "rel": "precedes", "confidence": 0.7, "src_start": 1277, "src_end": 1301, "src_period": "period-yuan", "src_regime": null, "src_summary": "至元十四年至大德五年（1277—1301 年），窝阔台系海都与察合台系诸王联合，在阿尔泰山以西长期与元廷作战，忽必烈及其后继者多次遣军征讨，至 1301 年海都败亡后西北战事方渐平息。", "tgt": "event-yuan-naiyan-zhi-luan", "tgt_name": "乃颜之乱（辽东宗王反元）", "tgt_start": 1287, "tgt_end": 1287, "tgt_period": "period-yuan", "tgt_regime": null, "tgt_summary": "至元二十四年（1287 年），辽东宗王乃颜联结诸王举兵反元，忽必烈亲征辽东讨平乃颜；与西北海都战争并行的诸王叛乱冲击元朝统治秩序。", "relation_desc": "西北诸王战争先于乃颜之乱爆发。"}
saved scripts/_backward_62.json
